,OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES,PART_REMOVAL
172,JUE,784,737,21,ILATMJAQ,YF9XHP6XZX,S2NMI9H,6/5/2019 11:00:00 PM,6/5/2019,28,0,68.0,12.0,0,6865,0
173,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SPCSU8K,4/19/2014 11:09:53 AM,10/31/2014,22,6,37.0,2.0,287,287,0
174,JUE,763,737,35,6D5FGSHS,FDO7Z6CGG5,STGPUWL,12/5/2015 08:42:46 AM,2/23/2016,16,0,32.0,1.0,129,243,0
175,JUE,763,737,35,6D5FGSHS,FDO7Z6CGG5,SMJ5OBH,1/18/2015 10:39:05 AM,2/23/2016,15,0,181.0,6.0,837,837,0
176,JUE,763,737,35,6D5FGSHS,FDO7Z6CGG5,S1C3VCJ,1/4/2016 10:01:37 AM,2/23/2016,16,0,11.0,6.0,57,57,0
177,JUE,763,737,35,6D5FGSHS,LGKCSK7X1K,SJMP3EA,11/14/2015 01:17:21 PM,2/23/2016,16,0,45.0,1.0,157,7837,0
178,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,S0UV6DR,9/7/2014 01:21:10 PM,10/31/2014,23,2,24.0,2.0,108,108,0
179,JUE,763,737,23,JUCBD0Q3,QW0TK1HRG7,SPL9CHD,11/11/2013 02:47:52 PM,9/14/2014,14,0,15.0,2.0,609,609,0
180,JUE,784,737,23,EYKD747A,ULBZFIO5RS,SAMHPFE,5/2/2016 11:30:53 AM,11/26/2016,24,2,132.0,9.0,469,4493,0
181,JUE,784,737,34,G2H93V08,WVZTDGKZPN,SHFV780,3/19/2013 11:35:15 AM,9/24/2016,21,4,423.0,33.0,2510,2510,0
182,JUE,784,737,34,G2H93V08,WVZTDGKZPN,SZWVJTP,12/13/2014 07:57:17 AM,9/24/2016,23,0,361.0,28.0,1357,1357,0
183,JUE,784,737,34,28RJTYKX,K4BZ39AKRS,S9TR7AG,1/23/2019 08:28:00 AM,1/23/2019,27,0,68.0,28.0,0,0,0
184,JUE,763,737,25,63AKIVTM,YIMYFTKOK4,S7IUIZD,12/19/2018 10:12:00 AM,12/19/2018,19,0,68.0,28.0,0,0,0
185,JUE,763,737,29,COTBKXMD,0NYTYRJET2,SJ19M7G,3/27/2016 01:53:30 PM,3/27/2016,16,0,68.0,28.0,0,0,0
186,JUE,763,737,29,COTBKXMD,0NYTYRJET2,SKNMU4P,11/13/2018 02:57:00 AM,11/13/2018,19,0,68.0,28.0,0,18141,0
187,JUE,763,737,34,O9AFQD5K,RK5KAQCL6P,SDBR2HW,7/16/2014 05:27:01 PM,5/28/2015,15,2,125.0,9.0,617,617,0
188,JUE,763,737,34,O9AFQD5K,RK5KAQCL6P,SAY015K,1/1/2015 06:42:36 AM,6/4/2015,15,2,71.0,5.0,334,8277,1
189,JUE,763,737,34,O9AFQD5K,Y1HUMITESS,S1KZIFO,6/21/2015 02:35:44 PM,6/16/2015,15,0,68.0,5.0,29,19522,0
190,JUE,763,737,34,O9AFQD5K,Y1HUMITESS,S6JF9RK,6/21/2015 03:09:23 PM,8/22/2015,15,0,21.0,2.0,148,2492,0
191,JUE,763,737,34,MTJBEUN4,VGUHYY5N2A,S01YGJ3,7/18/2016 10:21:40 AM,7/17/2016,17,0,68.0,2.0,0,0,0
192,JUE,763,737,34,MTJBEUN4,VGUHYY5N2A,SY8S45H,6/15/2018 05:15:00 AM,6/15/2018,18,0,68.0,2.0,0,1112,0
193,JUE,763,737,34,70J139RY,INMPMQTE8V,S1ZQD8L,8/22/2016 11:42:46 AM,8/20/2016,17,0,68.0,2.0,0,1424,0
194,JUE,763,737,34,70J139RY,INMPMQTE8V,S8S76DP,7/5/2017 04:30:00 AM,7/5/2017,17,0,68.0,2.0,0,2046,0
195,JUE,763,737,34,70J139RY,INMPMQTE8V,SGT33L1,7/5/2017 04:30:00 AM,7/5/2017,17,0,68.0,2.0,0,2046,0
196,JUE,763,737,34,XYX3VDYJ,DPBY63LV1E,SY760IW,9/27/2018 03:15:00 AM,9/27/2018,19,0,68.0,2.0,0,193,0
197,JUE,763,737,35,Y4J2M62Q,73VWPUBCY2,SBTBZ1X,4/1/2013 02:13:32 AM,2/16/2016,13,0,253.0,12.0,2119,4298,1
198,JUE,763,737,21,5BAYBH98,1E77X8FBN8,S2VMHHH,10/13/2018 05:03:00 AM,10/13/2018,19,0,68.0,12.0,0,2067,0
199,JUE,784,737,21,ILATMJAQ,YF9XHP6XZX,SQX4LGO,6/5/2019 11:00:00 PM,6/5/2019,28,0,68.0,12.0,0,30,0
200,JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,SNIM74W,7/7/2017 07:45:00 PM,7/7/2017,17,0,68.0,12.0,0,3351,0
201,JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,SM5DFIH,1/13/2019 07:00:00 PM,1/13/2019,19,0,68.0,12.0,0,1231,0
202,JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,S0F6321,4/25/2019 04:00:00 AM,4/25/2019,19,0,68.0,12.0,0,12236,0
203,JUE,763,737,23,4TNKX8PC,KRG02ACPBX,SUB2IB8,9/10/2017 07:30:00 PM,9/10/2017,18,0,68.0,12.0,0,1205,0
204,JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,S0F6321,6/1/2019 02:45:00 AM,6/1/2019,19,0,68.0,12.0,0,12312,0
205,JUE,763,737,25,63AKIVTM,YIMYFTKOK4,S986CQ9,12/19/2018 10:12:00 AM,12/19/2018,19,0,68.0,12.0,0,0,0
206,JUE,763,737,26,Z0419Y6Y,QQV6XFVYD8,S58YDVG,1/30/2018 09:04:07 AM,1/30/2018,18,0,68.0,12.0,0,187,1
207,JUE,763,737,29,COTBKXMD,0NYTYRJET2,SH58ETL,8/18/2017 07:00:00 PM,8/18/2017,18,0,68.0,12.0,0,0,0
208,JUE,763,737,31,B55RLT5E,HDSEMHZRSJ,SJ6TMM9,2/16/2015 09:27:00 AM,5/23/2016,15,0,231.0,9.0,944,944,0
209,JUE,915,787,34,S9NETWOU,K4BZ39AKRS,SZ9A84V,1/30/2016 01:42:59 PM,2/8/2016,17,0,4.0,1.0,32,1827,0
210,JUE,915,787,34,0KLROHJ4,INMPMQTE8V,SWPL5M4,4/23/2017 03:00:00 AM,4/23/2017,18,0,68.0,1.0,0,564,0
211,JUE,915,787,35,30UPCB7X,ZDFLSP6P98,S8CIQS8,6/14/2016 08:37:20 AM,10/31/2016,18,0,37.0,3.0,280,280,0
212,JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SHM0KNV,10/25/2016 11:04:17 AM,10/31/2016,18,0,2.0,3.0,18,2109,0
213,VST,955,737,34,28RJTYKX,K4BZ39AKRS,SFYOEP0,8/24/2018 04:25:00 PM,8/24/2018,18,0,68.0,3.0,0,1800,0
214,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SWREUIY,1/20/2016 09:45:24 AM,5/20/2016,16,9,67.0,9.0,443,10974,0
215,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPZ4NLT,5/16/2016 04:03:30 PM,5/20/2016,16,2,1.0,9.0,16,444,0
216,JUE,925,787,27,1SHLI0CX,UI9IGB5YHR,SUOYJF0,10/16/2017 06:00:00 AM,10/16/2017,12,0,68.0,9.0,0,1711,0
217,JUE,925,787,31,966IZEX7,MNAYL2NGEV,S7RLMF1,10/16/2017 06:00:00 AM,10/16/2017,12,0,68.0,9.0,0,3087,0
218,JUE,925,787,31,966IZEX7,FQ7JDA7YKW,SP35XYX,10/16/2017 06:00:00 AM,10/16/2017,12,0,68.0,9.0,0,0,0
219,JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SZUVIFV,8/4/2015 10:18:15 AM,8/3/2015,10,0,68.0,9.0,0,226,0
220,JUE,915,787,22,7FYOEJ6E,S5HZ0OB15O,SORNH3B,3/25/2018 02:30:00 AM,3/25/2018,19,0,68.0,9.0,0,1924,0
221,JUE,915,787,23,CM4EQ87M,45A2FBMM66,SG3L6QP,7/27/2018 10:40:00 PM,7/27/2018,20,0,68.0,9.0,0,444,0
222,JUE,915,787,23,CM4EQ87M,45A2FBMM66,STK5H3Z,3/9/2019 06:52:00 PM,3/9/2019,20,0,68.0,9.0,0,785,0
223,JUE,925,787,23,VSRGTVJA,1FNI7BWPXJ,S2R56I5,11/29/2017 05:30:00 AM,11/29/2017,13,0,68.0,9.0,0,360,0
224,JUE,925,787,23,VSRGTVJA,1FNI7BWPXJ,S0F53IN,1/18/2018 06:10:00 AM,1/18/2018,13,0,68.0,9.0,0,2008,0
225,JUE,925,787,23,VSRGTVJA,1FNI7BWPXJ,S2R56I5,1/18/2018 06:10:00 AM,1/18/2018,13,0,68.0,9.0,0,466,0
226,JUE,915,787,24,C4SCHXSE,YK4Y33QJV7,SKXYBJ7,10/6/2015 01:16:36 PM,10/6/2015,17,0,68.0,9.0,6,1587,0
227,JUE,925,787,27,1SHLI0CX,UI9IGB5YHR,SLO8JMK,10/16/2017 06:00:00 AM,10/16/2017,12,0,68.0,9.0,0,1711,0
228,JUE,925,787,33,WUG7WUU8,5VJAUWY3DZ,SKFZKBF,8/8/2017 09:00:00 PM,8/8/2017,12,0,68.0,9.0,0,485,0
229,JUE,925,787,34,S9NETWOU,K4BZ39AKRS,SV1R5RX,10/5/2015 11:32:25 PM,2/16/2016,10,2,42.0,1.0,305,767,0
230,VST,955,737,34,28RJTYKX,K4BZ39AKRS,SD8JKWV,8/24/2018 04:25:00 PM,8/24/2018,18,0,68.0,1.0,0,2844,0
231,VST,955,737,23,EYKD747A,IIK8FQ90XT,SR74N0K,1/4/2019 07:55:00 AM,1/4/2019,19,0,68.0,1.0,0,1607,0
232,JUE,915,787,25,L638AYOW,ET6PBBO8YM,S2TOQGY,8/12/2015 09:44:48 AM,1/21/2016,17,0,53.0,4.0,303,303,1
233,JUE,915,787,34,0KLROHJ4,INMPMQTE8V,SNBE2OT,4/23/2017 03:00:00 AM,4/23/2017,18,0,68.0,4.0,0,17678,0
234,JUE,915,787,35,30UPCB7X,ZDFLSP6P98,S1AD40O,9/25/2016 10:30:16 AM,10/31/2016,18,0,15.0,1.0,72,828,0
235,JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SZ6LMW4,10/18/2016 09:48:07 AM,10/31/2016,18,0,6.0,1.0,32,4980,0
236,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SAC50G4,5/20/2016 08:29:07 AM,5/20/2016,16,0,68.0,1.0,10,2451,0
237,JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SE5Q3DA,4/25/2018 06:20:00 PM,4/25/2018,19,0,68.0,1.0,0,1966,0
238,JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S20QA4P,3/2/2017 12:30:57 PM,3/1/2017,12,0,68.0,1.0,0,0,0
239,JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SB0D7T4,3/2/2017 12:30:55 PM,3/1/2017,12,0,68.0,1.0,0,0,0
240,JUE,925,787,33,WUG7WUU8,5VJAUWY3DZ,SX0A6O7,8/8/2017 09:00:00 PM,8/8/2017,12,0,68.0,1.0,0,0,0
241,VST,955,737,23,EYKD747A,IIK8FQ90XT,SOG7OJ3,1/27/2019 04:10:00 PM,1/27/2019,19,0,68.0,1.0,0,3322,0
242,VST,479,737,26,LIP2HLJ6,C8TPMCHBW1,SIOXTFY,12/14/2017 08:15:00 AM,12/14/2017,20,0,68.0,1.0,0,0,1
243,VST,479,737,27,O2TTMHGN,0ZTQ9ZB0PM,SBW5NVM,8/21/2016 01:37:31 PM,9/4/2016,19,0,68.0,1.0,0,0,1
244,VST,479,737,27,FBDI04X8,H993BY5V14,SSJ2ENG,10/30/2017 04:04:00 PM,10/30/2017,20,0,68.0,1.0,0,0,1
245,VST,479,737,27,BCVYN3GP,6NX9U741PH,SXDEEXH,4/20/2019 02:07:00 PM,4/20/2019,22,0,68.0,1.0,0,0,1
246,VST,479,737,27,BCVYN3GP,EY51J5PJUR,SPAYOVZ,9/4/2016 12:24:00 PM,9/4/2016,19,0,68.0,1.0,0,0,1
247,VST,479,737,27,6L3ZYPO0,XYJJPCWFMX,SGPYX36,9/4/2016 12:24:55 PM,9/4/2016,19,0,68.0,1.0,0,0,1
248,VST,479,737,27,6L3ZYPO0,XYJJPCWFMX,SGBUY18,9/5/2016 09:56:34 PM,9/5/2016,19,0,68.0,1.0,0,0,0
249,VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SAWB82X,12/18/2016 04:45:23 AM,2/27/2017,19,0,33.0,9.0,272,912,0
250,VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SKA15LW,3/1/2017 08:24:07 AM,5/14/2017,20,0,38.0,22.0,268,268,1
251,VST,479,737,32,NYVOVD8K,NQRH2TD2BP,S8FMV6S,2/14/2017 01:41:11 PM,5/19/2017,20,0,45.0,25.0,331,331,1
252,VST,479,737,32,KRVNUSZO,KAI4445SIT,S5YFDN0,9/27/2017 12:07:00 AM,9/27/2017,20,0,68.0,25.0,0,254,0
253,VST,479,737,32,KRVNUSZO,KAI4445SIT,SXPQM5N,5/27/2017 03:28:00 AM,10/3/2017,20,4,71.0,9.0,364,364,0
254,VST,479,737,32,KRVNUSZO,KAI4445SIT,SHXFLAV,10/7/2017 07:48:00 AM,12/28/2017,20,2,45.0,1.0,210,757,0
255,VST,479,737,32,KRVNUSZO,KAI4445SIT,SRTZP28,9/27/2017 12:07:00 AM,1/6/2018,20,3,62.0,2.0,275,944,0
256,VST,479,737,32,KRVNUSZO,KAI4445SIT,S4KM65U,12/23/2017 05:10:00 PM,1/27/2018,20,2,16.0,2.0,110,668,0
257,VST,479,737,32,KRVNUSZO,KAI4445SIT,SRTF08I,11/20/2017 04:20:00 PM,2/12/2018,20,4,44.0,3.0,279,974,0
258,VST,478,737,22,9S8X492P,C2CD4IB6MZ,S796K3R,2/2/2016 12:51:21 PM,7/19/2016,15,0,67.0,21.0,585,585,1
259,VST,478,737,23,3TW04H4D,U89J1XK16U,SC0JAWH,8/6/2016 02:47:27 AM,8/6/2016,16,0,68.0,21.0,0,0,0
260,VST,478,737,23,1GL4OC1D,YWMNO0PPCF,S5T2SYQ,9/16/2018 07:58:00 AM,9/16/2018,18,0,68.0,21.0,0,2018,0
261,VST,478,737,23,Z6TU71MP,SDG817BMY0,SPXWD56,6/13/2016 02:57:21 PM,3/27/2017,16,6,135.0,37.0,881,1206,1
262,VST,478,737,5,TPB43L2D,9SHR61XK7I,SSGDZO9,12/18/2018 12:47:00 PM,12/18/2018,18,0,68.0,37.0,0,0,1
263,VST,478,737,21,679CORH4,4KORYM11EO,S6581MU,5/12/2017 05:30:00 AM,5/12/2017,17,0,68.0,37.0,0,0,1
264,VST,478,737,21,XGOIBYQ8,ZA49HJRDF6,SVT20HN,9/18/2017 02:12:00 PM,9/18/2017,17,0,68.0,37.0,0,0,1
265,VST,478,737,21,XGOIBYQ8,ZA49HJRDF6,S31AX3H,9/18/2017 02:12:00 PM,11/3/2017,17,2,5.0,37.0,66,13678,1
266,VST,478,737,21,N2E2UHHS,N7GDK0NG87,S5C9LN7,8/25/2016 02:25:33 AM,3/28/2017,16,0,100.0,29.0,693,693,1
267,VST,478,737,21,6UOSV2TW,SBUHFF44WW,S99696M,12/3/2016 09:42:17 AM,12/1/2016,16,0,68.0,29.0,0,0,1
268,VST,478,737,21,6UOSV2TW,SBUHFF44WW,STQVJX3,3/16/2019 05:40:00 PM,3/16/2019,19,0,68.0,29.0,0,0,1
269,VST,478,737,21,X7YCCC0C,UKVS56IL1L,SO7VMDL,8/21/2017 09:17:00 PM,8/21/2017,17,0,68.0,29.0,0,0,1
270,VST,478,737,21,OHHRVZX8,RIGO0QFYDH,S3G5VKC,4/15/2017 10:45:42 AM,1/16/2018,17,16,112.0,33.0,646,646,1
271,VST,479,737,32,KRVNUSZO,KAI4445SIT,SF6UV4S,1/17/2018 05:01:00 PM,4/6/2018,20,0,28.0,5.0,245,1225,0
272,VST,479,737,32,KRVNUSZO,KAI4445SIT,S3HULSI,1/27/2018 01:53:00 PM,4/11/2018,21,0,25.0,6.0,235,463,0
273,VST,479,737,32,KRVNUSZO,KAI4445SIT,S0GI12E,3/30/2018 07:48:00 AM,7/1/2018,21,0,45.0,3.0,264,693,0
274,VST,479,737,32,KRVNUSZO,KAI4445SIT,SWXH31A,4/11/2018 05:25:00 PM,7/29/2018,21,0,57.0,1.0,280,1103,0
275,VST,479,737,32,KRVNUSZO,KAI4445SIT,SIEEA7W,6/12/2018 03:53:00 AM,10/10/2018,21,0,53.0,1.0,273,1531,0
276,VST,479,737,32,KRVNUSZO,KAI4445SIT,SMTR11I,7/1/2018 10:40:00 AM,11/16/2018,21,0,49.0,1.0,303,1332,0
277,VST,479,737,32,KRVNUSZO,KAI4445SIT,SYVKS7Y,10/23/2018 07:59:00 AM,12/24/2018,21,0,24.0,1.0,152,1505,0
278,VST,479,737,32,KRVNUSZO,KAI4445SIT,SCCT3DB,10/10/2018 04:34:00 PM,1/23/2019,21,0,38.0,1.0,246,1381,0
279,VST,479,737,32,KRVNUSZO,KAI4445SIT,SOF4SHP,12/24/2018 06:27:00 PM,5/11/2019,21,4,43.0,2.0,230,1454,0
280,VST,479,737,32,KRVNUSZO,KAI4445SIT,SB7PK03,2/10/2019 08:45:00 AM,5/28/2019,22,1,35.0,2.0,148,893,0
281,VST,479,737,32,FHBEJT36,K49TK70AOI,S81K0D9,5/6/2017 07:00:00 AM,7/31/2017,20,2,40.0,11.0,262,595,0
282,VST,479,737,32,FHBEJT36,K49TK70AOI,SKSHWTQ,7/31/2017 08:01:00 AM,11/10/2017,20,2,61.0,2.0,256,688,0
283,VST,479,737,32,FHBEJT36,K49TK70AOI,SKSHWTQ,12/17/2018 04:55:00 PM,3/8/2019,21,4,35.0,2.0,190,1326,0
284,VST,479,737,33,TFT78JXZ,6K19CBRNXL,SKVLQWL,7/9/2018 01:26:00 PM,7/9/2018,21,0,68.0,2.0,0,0,1
285,VST,479,737,33,JPAPO5YY,1S5IH3JO0D,S6EUPZO,11/5/2017 12:28:00 AM,11/5/2017,20,0,68.0,2.0,0,0,1
286,VST,479,737,33,EYBGJZAI,8WR3KESK54,SMR4GJN,10/5/2017 05:37:00 PM,10/5/2017,20,0,68.0,2.0,0,0,1
287,VST,479,737,33,FZAYCKBY,7PCLS11ES1,SPD710H,4/15/2019 08:48:00 AM,4/15/2019,22,0,68.0,2.0,0,0,0
288,VST,479,737,34,94QY06JE,YEQX4R1SSN,SL7WFCF,9/6/2016 07:42:31 AM,9/6/2016,19,0,68.0,2.0,0,0,1
289,VST,479,737,34,KA6VSSEU,R0VGKW936K,SEO5L38,8/9/2016 12:55:29 PM,9/6/2016,19,0,68.0,2.0,0,0,1
290,VST,479,737,34,KA6VSSEU,R0VGKW936K,S0DU6AR,8/9/2016 12:55:29 PM,9/6/2016,19,0,68.0,2.0,0,0,1
291,VST,479,737,34,70J139RY,ZOUUAQU4LQ,SVYSXGU,7/7/2018 03:00:00 PM,3/8/2019,21,0,96.0,3.0,558,2519,1
292,VST,479,737,34,IZ1W6CEY,RSEA9UXLIK,SPNQXH0,3/18/2019 02:59:00 PM,3/18/2019,22,0,68.0,3.0,0,0,1
293,VST,479,737,34,IZ1W6CEY,D0RBHVK9D2,SOYQ92X,7/23/2018 01:30:00 PM,7/23/2018,21,0,68.0,3.0,0,0,1
294,VST,479,737,34,9RUMUTNF,H4PTOWFVMK,SWN8T14,6/27/2019 07:17:00 AM,7/1/2019,22,0,68.0,3.0,12,7408,0
295,VST,479,737,35,S2H5R1K6,MM7X0OIDDN,SEDESKJ,9/6/2016 12:59:49 PM,12/4/2016,19,0,35.0,16.0,203,203,1
296,VST,478,737,21,M6O3GD0W,R8RRIWC51X,SODWLZH,9/19/2016 04:10:14 PM,9/19/2016,16,0,68.0,16.0,0,0,1
297,VST,478,737,21,ILATMJAQ,YF9XHP6XZX,STN4QD9,5/22/2016 12:35:34 PM,3/27/2017,16,0,135.0,37.0,1469,13341,1
298,VST,478,737,22,Z8PSYRJ7,44959PJ4AH,SA7EE78,1/15/2017 01:36:37 PM,1/14/2017,16,0,68.0,37.0,0,0,1
299,VST,478,737,23,3C4QB9S4,53PH18LUZN,SXTXTD5,6/13/2016 02:57:20 PM,6/18/2016,16,0,68.0,37.0,0,0,1
300,VST,478,737,23,3C4QB9S4,53PH18LUZN,SR0UYKO,11/17/2017 10:49:00 PM,5/3/2019,17,4,189.0,8.0,1435,1435,1
301,VST,478,737,23,TFT78JXZ,6K19CBRNXL,SL2YNDV,7/5/2016 02:03:53 PM,7/5/2016,16,0,68.0,8.0,0,0,1
302,VST,478,737,24,SUF9Y1QZ,GK43ODWAAK,SWHUA6P,5/24/2015 11:05:53 AM,5/24/2015,15,0,68.0,8.0,15,17155,0
303,VST,478,737,24,VQ5E5WA8,TBI9XHSE3A,SZFYX1P,1/14/2019 09:24:00 AM,1/14/2019,18,0,68.0,8.0,0,0,1
304,VST,478,737,25,9OEYFG52,JQQW0FMJIS,S4STC56,2/1/2017 02:19:28 PM,7/18/2017,16,0,102.0,35.0,573,14004,0
305,VST,478,737,25,40CAQRFV,AP9D72PK1Q,SOH7WTC,4/10/2016 09:59:45 PM,1/31/2017,16,11,119.0,26.0,777,777,0
306,VST,478,737,25,40CAQRFV,AP9D72PK1Q,S0MQKHQ,10/11/2017 01:10:00 PM,12/3/2017,17,2,20.0,26.0,120,572,0
307,VST,478,737,25,40CAQRFV,AP9D72PK1Q,S9Q1A4T,8/13/2018 01:38:00 AM,9/10/2018,18,2,7.0,26.0,72,135,0
308,VST,478,737,25,9OEYFG52,08FUHAGPYV,S89DO09,5/3/2015 02:50:49 PM,11/26/2016,15,15,182.0,51.0,1100,1896,0
309,VST,478,737,25,9OEYFG52,08FUHAGPYV,SJZ8ZS7,11/26/2016 04:33:26 PM,12/17/2017,16,6,180.0,51.0,1054,1054,0
310,VST,478,737,25,NHZ16T4H,LX7PIFTPP9,SRZ61L1,7/14/2019 02:45:00 AM,7/14/2019,19,0,68.0,51.0,0,0,1
311,VST,478,737,25,9OEYFG52,FKTSPFAMOB,SQCIN8S,12/17/2017 04:24:00 PM,12/17/2017,17,0,68.0,51.0,0,0,1
312,VST,478,737,25,40CAQRFV,AP9D72PK1Q,S3YD58I,6/8/2018 08:05:00 AM,3/23/2019,18,27,104.0,3.0,723,723,0
313,VST,478,737,24,WZN2LA9V,M88Q0M71F0,SY0ABOQ,10/13/2018 09:33:00 PM,10/15/2018,18,0,1.0,3.0,2,1898,0
314,VST,478,737,32,KRVNUSZO,KAI4445SIT,S3HULSI,5/6/2018 05:26:00 PM,10/27/2018,18,0,86.0,3.0,462,925,0
315,VST,478,737,32,KRVNUSZO,KAI4445SIT,SBN7IIA,10/2/2018 07:22:00 AM,2/20/2019,18,2,40.0,1.0,295,1306,0
316,VST,478,737,32,KRVNUSZO,KAI4445SIT,SQFOKDZ,10/20/2018 05:14:00 PM,2/20/2019,18,2,31.0,1.0,247,1704,0
317,VST,478,737,32,KRVNUSZO,KAI4445SIT,S4317GS,11/9/2018 04:46:00 AM,3/25/2019,18,2,38.0,2.0,297,1557,0
318,VST,478,737,32,KRVNUSZO,KAI4445SIT,SXPQM5N,2/20/2019 07:09:00 AM,5/26/2019,18,0,33.0,2.0,302,1783,0
319,VST,478,737,32,KRVNUSZO,KAI4445SIT,SIXOHT6,3/22/2019 12:08:00 PM,7/2/2019,19,0,37.0,2.0,286,1332,0
320,VST,478,737,32,FHBEJT36,K49TK70AOI,SWYIMN4,1/3/2017 02:22:04 PM,2/23/2017,16,0,30.0,9.0,195,195,1
321,VST,478,737,32,FHBEJT36,K49TK70AOI,SFAVSZ0,5/3/2017 04:15:00 PM,5/4/2017,17,0,1.0,9.0,29,29,1
322,VST,478,737,32,FHBEJT36,K49TK70AOI,SO9CAHM,8/11/2017 03:09:00 PM,8/11/2017,17,0,68.0,9.0,0,0,0
323,VST,478,737,32,FHBEJT36,K49TK70AOI,SCJOCGV,8/11/2017 02:59:00 PM,8/11/2017,17,0,68.0,9.0,0,11358,0
324,VST,478,737,32,FHBEJT36,K49TK70AOI,S81K0D9,8/11/2017 03:09:00 PM,12/29/2017,17,4,39.0,7.0,264,859,0
325,VST,478,737,32,FHBEJT36,K49TK70AOI,SJJ6GXB,12/27/2017 05:04:00 PM,3/10/2018,17,0,15.0,3.0,221,803,0
326,VST,478,737,32,FHBEJT36,K49TK70AOI,SCGMHMY,11/11/2018 07:30:00 AM,3/5/2019,18,2,30.0,2.0,219,1341,0
327,VST,478,737,32,96PXSQS9,MTHHDN5YEE,SFBYJVB,4/11/2015 03:27:53 PM,4/8/2015,15,0,68.0,2.0,0,0,1
328,VST,478,737,33,GHT96650,S6D0EVTNS0,SRK1ANC,10/11/2017 02:28:00 PM,2/9/2018,17,0,41.0,5.0,335,335,0
329,VST,478,737,33,BQXCHIE2,HLSNDP616T,S4ZDHU6,3/25/2018 03:27:00 PM,6/17/2018,18,0,40.0,5.0,211,211,0
330,VST,478,737,33,7B2VM4M2,W6ZBDTR0N9,S17L76F,3/29/2019 04:21:00 PM,3/29/2019,19,0,68.0,5.0,0,0,1
331,VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SO93GZP,6/15/2016 10:23:27 AM,6/20/2016,16,0,68.0,5.0,0,0,0
332,VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SYTTR8B,6/16/2016 02:58:35 PM,6/20/2016,16,0,68.0,5.0,0,96,0
333,VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SN0TKY1,10/23/2017 08:18:00 PM,10/23/2017,17,0,68.0,5.0,0,288,0
334,VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SJKGC6K,10/23/2017 10:19:00 PM,11/1/2017,17,0,4.0,5.0,27,124,0
335,VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SKSRA9C,12/29/2018 09:24:00 AM,12/29/2018,18,0,68.0,5.0,0,1932,1
336,VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SPSIU4R,1/16/2019 02:24:00 PM,1/16/2019,18,0,68.0,5.0,0,1718,0
337,VST,478,737,33,PD56NVEU,QAHSJ7ABJ0,SVA8AVZ,6/15/2016 09:47:21 AM,6/20/2016,16,0,68.0,5.0,0,0,0
338,VST,478,737,33,PD56NVEU,QAHSJ7ABJ0,SMMIGUN,10/23/2017 08:18:00 PM,10/23/2017,17,0,68.0,5.0,0,0,0
339,VST,478,737,34,9GF0NPP1,BQ02ELJQO9,SP5OAA0,6/11/2016 05:04:26 PM,6/21/2016,16,0,68.0,5.0,0,0,0
340,VST,478,737,34,XDUP3ROM,ZQ5IHTVMEB,S5OESZW,6/11/2016 05:04:27 PM,6/21/2016,16,0,68.0,5.0,0,0,0
341,VST,479,737,35,8WHOXP3G,ZJLUTTH9JU,SX7M8LT,12/21/2016 08:21:18 AM,1/18/2017,19,0,13.0,4.0,108,4443,0
342,VST,479,737,28,U2L4DTN8,AI522DL8F5,S3DT5LP,7/27/2017 05:25:00 AM,8/16/2017,20,0,6.0,4.0,54,54,0
343,VST,479,737,28,JZ8DLQT2,8AZ22YC3X0,SHC48ES,10/30/2017 09:55:00 AM,10/30/2017,20,0,68.0,4.0,0,0,1
344,VST,479,737,28,ZOY6OO60,QCUL520T9F,SJKGPBZ,11/7/2017 09:00:00 PM,11/7/2017,20,0,68.0,4.0,0,0,1
